ID,DBSCAN_Labels
94752,-1.0
94753,-1.0
94754,-1.0
94755,-1.0
94756,-1.0
94757,-1.0
94760,-1.0
94762,-1.0
94763,-1.0
94764,402.0
94765,55.0
94766,-1.0
94767,-1.0
94769,-1.0
94770,-1.0
94771,-1.0
94774,-1.0
94776,-1.0
94777,-1.0
94778,388.0
94779,-1.0
94781,-1.0
94782,-1.0
94783,-1.0
94785,-1.0
94787,-1.0
94788,-1.0
94789,383.0
94790,-1.0
94791,-1.0
94792,-1.0
94793,-1.0
94794,-1.0
94798,-1.0
94799,280.0
94800,403.0
94801,297.0
94802,-1.0
94803,-1.0
94805,-1.0
94806,359.0
94809,-1.0
94810,-1.0
94811,171.0
94812,-1.0
94813,-1.0
94814,-1.0
94815,-1.0
94816,181.0
94817,-1.0
94818,-1.0
94819,361.0
94822,-1.0
94824,-1.0
94825,-1.0
94827,89.0
94828,-1.0
94829,-1.0
94830,-1.0
94831,36.0
94833,234.0
94834,-1.0
94835,55.0
94836,98.0
94837,-1.0
94838,-1.0
94839,-1.0
94846,-1.0
94848,-1.0
94849,-1.0
94850,-1.0
94851,294.0
94852,-1.0
94853,-1.0
94859,-1.0
94860,343.0
94861,-1.0
94862,-1.0
94863,-1.0
94864,41.0
94866,-1.0
94867,230.0
94868,81.0
94869,-1.0
94870,-1.0
94872,-1.0
94873,-1.0
94874,-1.0
94875,301.0
94876,300.0
94878,-1.0
94880,426.0
94881,-1.0
94882,-1.0
94883,-1.0
94884,-1.0
94885,-1.0
94886,-1.0
94887,-1.0
94888,-1.0
94890,301.0
94891,-1.0
94892,-1.0
94893,-1.0
94894,-1.0
94895,-1.0
94896,-1.0
94898,-1.0
94899,69.0
94901,-1.0
94902,404.0
94903,404.0
94904,-1.0
94905,-1.0
94906,-1.0
94907,-1.0
94908,-1.0
94909,-1.0
94910,-1.0
94911,295.0
94920,-1.0
94921,-1.0
94922,-1.0
94923,-1.0
94924,27.0
94925,-1.0
94926,-1.0
94927,-1.0
94929,-1.0
94930,-1.0
94931,-1.0
94932,10.0
94933,10.0
94935,-1.0
94936,-1.0
94938,-1.0
94940,98.0
94941,-1.0
94942,-1.0
94943,-1.0
94944,-1.0
94945,-1.0
94948,-1.0
94949,-1.0
94951,-1.0
94954,-1.0
94956,-1.0
94959,-1.0
94961,-1.0
94962,-1.0
94966,-1.0
94970,-1.0
94972,-1.0
94973,-1.0
94974,-1.0
94978,-1.0
94979,-1.0
94980,-1.0
94981,-1.0
94982,-1.0
94983,-1.0
94984,-1.0
94985,-1.0
94987,-1.0
94990,-1.0
94991,-1.0
94992,-1.0
94993,-1.0
94994,-1.0
94996,-1.0
94997,89.0
94998,-1.0
94999,-1.0
95000,297.0
95002,-1.0
95003,-1.0
95004,-1.0
95006,-1.0
95008,-1.0
95010,-1.0
95012,-1.0
95013,387.0
95015,-1.0
95016,-1.0
95017,-1.0
95018,-1.0
95019,-1.0
95020,-1.0
95021,-1.0
95022,-1.0
95023,-1.0
95024,69.0
95025,27.0
95026,-1.0
95027,311.0
95028,-1.0
95029,-1.0
95030,-1.0
95031,-1.0
95032,-1.0
95033,323.0
95034,-1.0
95035,-1.0
95036,291.0
95037,291.0
95038,-1.0
95039,-1.0
95040,-1.0
95041,117.0
95042,-1.0
95043,-1.0
95044,253.0
95045,253.0
95046,31.0
95047,253.0
95048,253.0
95049,-1.0
95050,31.0
95051,253.0
95052,291.0
95053,278.0
95054,-1.0
95055,-1.0
95058,323.0
95060,250.0
95061,250.0
95062,-1.0
95063,-1.0
95064,-1.0
95065,-1.0
95066,-1.0
95068,-1.0
95069,-1.0
95070,-1.0
95071,-1.0
95072,405.0
95073,405.0
95074,405.0
95076,70.0
95077,-1.0
95079,-1.0
95080,-1.0
95081,-1.0
95082,-1.0
95083,-1.0
95084,405.0
95085,-1.0
95086,405.0
95087,-1.0
95088,60.0
95089,-1.0
95090,405.0
95091,405.0
95092,-1.0
95093,60.0
95094,-1.0
95095,-1.0
95096,-1.0
95097,60.0
95098,-1.0
95099,-1.0
95100,-1.0
95101,398.0
95102,-1.0
95103,-1.0
95104,398.0
95105,-1.0
95106,398.0
95107,-1.0
95108,-1.0
95109,-1.0
95110,-1.0
95111,-1.0
95112,-1.0
95113,-1.0
95114,409.0
95115,-1.0
95116,-1.0
95118,342.0
95120,342.0
95121,-1.0
95122,351.0
95123,-1.0
95124,-1.0
95125,-1.0
95126,-1.0
95127,-1.0
95128,-1.0
95129,326.0
95130,-1.0
95131,-1.0
95132,-1.0
95133,-1.0
95134,141.0
95135,207.0
95136,-1.0
95137,62.0
95138,-1.0
95139,-1.0
95140,-1.0
95141,-1.0
95142,-1.0
95143,-1.0
95144,-1.0
95145,272.0
95146,-1.0
95147,-1.0
95148,-1.0
95149,-1.0
95150,-1.0
95151,-1.0
95152,-1.0
95153,-1.0
95154,-1.0
95155,-1.0
95156,1.0
95157,-1.0
95158,-1.0
95159,-1.0
95160,363.0
95162,-1.0
95163,-1.0
95166,-1.0
95167,-1.0
95168,-1.0
95169,-1.0
95170,-1.0
95171,-1.0
95172,-1.0
95173,-1.0
95174,-1.0
95175,315.0
95182,-1.0
95183,-1.0
95184,-1.0
95185,395.0
95186,395.0
95187,395.0
95188,13.0
95189,-1.0
95190,-1.0
95191,-1.0
95192,-1.0
95193,-1.0
95195,27.0
95197,110.0
95198,-1.0
95199,-1.0
95200,-1.0
95201,406.0
95203,-1.0
95204,359.0
95205,-1.0
95206,-1.0
95207,-1.0
95208,-1.0
95209,-1.0
95210,-1.0
95211,33.0
95218,-1.0
95219,-1.0
95221,-1.0
95222,-1.0
95225,217.0
95227,-1.0
95228,-1.0
95229,-1.0
95230,196.0
95231,-1.0
95232,-1.0
95234,-1.0
95235,-1.0
95236,320.0
95237,-1.0
95238,-1.0
95239,320.0
95240,-1.0
95241,-1.0
95242,-1.0
95243,-1.0
95247,158.0
95248,-1.0
95249,-1.0
95250,-1.0
95251,-1.0
95252,180.0
95253,-1.0
95254,-1.0
95255,-1.0
95256,338.0
95257,-1.0
95258,-1.0
95259,-1.0
95260,369.0
95261,-1.0
95262,277.0
95263,-1.0
95264,-1.0
95265,-1.0
95266,407.0
95267,-1.0
95268,-1.0
95270,-1.0
95271,-1.0
95276,-1.0
95277,-1.0
95278,-1.0
95279,-1.0
95280,-1.0
95281,-1.0
95282,-1.0
95283,-1.0
95284,-1.0
95285,-1.0
95286,-1.0
95287,359.0
95288,-1.0
95289,-1.0
95290,-1.0
95291,72.0
95292,-1.0
95293,-1.0
95294,-1.0
95297,-1.0
95298,-1.0
95300,-1.0
95301,-1.0
95302,-1.0
95303,-1.0
95306,-1.0
95307,252.0
95308,-1.0
95309,-1.0
95310,-1.0
95311,-1.0
95312,-1.0
95313,-1.0
95315,-1.0
95316,-1.0
95317,-1.0
95318,364.0
95322,356.0
95323,379.0
95324,-1.0
95325,256.0
95326,-1.0
95327,-1.0
95328,-1.0
95329,379.0
95330,-1.0
95331,-1.0
95333,-1.0
95334,-1.0
95336,-1.0
95337,-1.0
95338,69.0
95339,-1.0
95340,179.0
95341,-1.0
95342,215.0
95343,-1.0
95344,-1.0
95346,-1.0
95347,-1.0
95349,-1.0
95350,-1.0
95351,-1.0
95352,-1.0
95353,58.0
95354,-1.0
95355,-1.0
95357,-1.0
95358,-1.0
95359,-1.0
95360,-1.0
95361,-1.0
95363,-1.0
95364,-1.0
95366,-1.0
95367,-1.0
95370,-1.0
95371,213.0
95372,-1.0
95373,-1.0
95374,390.0
95375,-1.0
95376,11.0
95378,-1.0
95379,-1.0
95380,-1.0
95382,-1.0
95388,-1.0
95390,-1.0
95392,-1.0
95393,-1.0
95394,27.0
95395,-1.0
95397,227.0
95398,403.0
95399,-1.0
95400,-1.0
95401,59.0
95402,295.0
95404,-1.0
95405,-1.0
95406,-1.0
95407,295.0
95408,-1.0
95409,-1.0
95411,-1.0
95413,-1.0
95414,-1.0
95415,-1.0
95416,-1.0
95417,-1.0
95418,-1.0
95419,-1.0
95420,-1.0
95421,-1.0
95430,426.0
95431,-1.0
95433,-1.0
95434,-1.0
95438,-1.0
95439,-1.0
95440,-1.0
95441,-1.0
95443,-1.0
95444,200.0
95446,-1.0
95447,200.0
95448,-1.0
95449,-1.0
95450,-1.0
95451,-1.0
95453,-1.0
95454,-1.0
95455,-1.0
95457,-1.0
95458,-1.0
95459,-1.0
95460,-1.0
95461,-1.0
95462,75.0
95463,283.0
95464,75.0
95465,-1.0
95468,372.0
95469,-1.0
95471,-1.0
95472,-1.0
95473,-1.0
95474,-1.0
95475,-1.0
95476,-1.0
95477,-1.0
95478,-1.0
95479,-1.0
95481,371.0
95482,-1.0
95483,-1.0
95484,-1.0
95485,-1.0
95486,-1.0
95487,-1.0
95488,-1.0
95489,-1.0
95490,-1.0
95491,-1.0
95492,-1.0
95493,-1.0
95494,-1.0
95495,-1.0
95497,-1.0
95498,-1.0
95499,197.0
95500,-1.0
95501,-1.0
95502,-1.0
95503,408.0
95504,-1.0
95505,295.0
95506,-1.0
95507,-1.0
95508,-1.0
95509,-1.0
95510,408.0
95511,-1.0
95513,295.0
95514,-1.0
95515,-1.0
95516,-1.0
95517,-1.0
95518,-1.0
95519,-1.0
95520,-1.0
95521,-1.0
95522,390.0
95523,-1.0
95525,62.0
95526,-1.0
95527,-1.0
95528,-1.0
95529,-1.0
95531,-1.0
95532,-1.0
95533,-1.0
95534,-1.0
95535,-1.0
95536,-1.0
95537,-1.0
95540,-1.0
95542,-1.0
95543,-1.0
95544,-1.0
95546,-1.0
95547,-1.0
95548,-1.0
95549,-1.0
95551,-1.0
95552,361.0
95553,-1.0
95555,-1.0
95556,210.0
95558,196.0
95559,210.0
95560,-1.0
95562,-1.0
95564,-1.0
95565,-1.0
95566,-1.0
95568,-1.0
95569,-1.0
95570,-1.0
95571,-1.0
95572,-1.0
95574,41.0
95575,-1.0
95576,-1.0
95577,-1.0
95579,-1.0
95581,-1.0
95584,-1.0
95585,-1.0
95586,-1.0
95588,-1.0
95590,-1.0
95591,-1.0
95592,-1.0
95593,-1.0
95594,-1.0
95595,-1.0
95597,-1.0
95598,-1.0
95600,-1.0
95601,-1.0
95603,-1.0
95604,-1.0
95609,-1.0
95610,-1.0
95611,110.0
95613,-1.0
95614,-1.0
95615,-1.0
95616,-1.0
95617,-1.0
95618,-1.0
95619,-1.0
95621,-1.0
95622,-1.0
95623,-1.0
95624,-1.0
95627,168.0
95628,168.0
95630,-1.0
95631,-1.0
95632,-1.0
95633,-1.0
95638,-1.0
95639,-1.0
95647,-1.0
95648,-1.0
95649,363.0
95650,261.0
95651,-1.0
95652,-1.0
95661,-1.0
95662,-1.0
95663,-1.0
95664,-1.0
95665,-1.0
95667,-1.0
95668,-1.0
95669,290.0
95670,-1.0
95672,-1.0
95673,-1.0
95674,-1.0
95675,-1.0
95676,-1.0
95677,-1.0
95678,109.0
95679,-1.0
95681,-1.0
95682,-1.0
95683,-1.0
95684,-1.0
95687,-1.0
95692,-1.0
95693,-1.0
95695,-1.0
95701,-1.0
95702,-1.0
95703,-1.0
95704,-1.0
95705,-1.0
95706,-1.0
95707,-1.0
95708,-1.0
95709,-1.0
95711,-1.0
95712,-1.0
95713,-1.0
95714,-1.0
95715,-1.0
95716,-1.0
95719,-1.0
95720,-1.0
95721,-1.0
95723,-1.0
95724,-1.0
95725,-1.0
95726,-1.0
95727,-1.0
95728,35.0
95730,213.0
95731,-1.0
95733,-1.0
95735,-1.0
95736,-1.0
95737,154.0
95738,-1.0
95741,-1.0
95742,-1.0
95746,-1.0
95747,-1.0
95748,369.0
95749,420.0
95750,369.0
95752,420.0
95753,-1.0
95755,279.0
95756,-1.0
95757,279.0
95758,-1.0
95760,-1.0
95763,-1.0
95764,-1.0
95765,-1.0
95766,-1.0
95767,-1.0
95769,-1.0
95770,395.0
95771,-1.0
95772,-1.0
95773,-1.0
95774,-1.0
95775,-1.0
95776,-1.0
95777,-1.0
95778,-1.0
95780,-1.0
95782,-1.0
95784,-1.0
95785,-1.0
95786,390.0
95787,330.0
95788,390.0
95789,330.0
95790,219.0
95791,-1.0
95792,-1.0
95793,-1.0
95794,-1.0
95795,-1.0
95797,-1.0
95798,-1.0
95799,-1.0
95800,-1.0
95801,337.0
95802,-1.0
95805,318.0
95806,-1.0
95807,-1.0
95808,-1.0
95809,-1.0
95810,-1.0
95813,-1.0
95815,-1.0
95816,-1.0
95818,-1.0
95819,-1.0
95820,-1.0
95823,-1.0
95826,-1.0
95828,-1.0
95830,-1.0
95831,-1.0
95832,159.0
95833,-1.0
95834,-1.0
95835,66.0
95836,132.0
95837,-1.0
95838,-1.0
95839,83.0
95840,280.0
95841,240.0
95842,238.0
95843,-1.0
95844,156.0
95845,-1.0
95846,132.0
95848,55.0
95849,234.0
95850,-1.0
95851,313.0
95853,381.0
95854,192.0
95855,154.0
95856,166.0
95857,-1.0
95858,-1.0
95860,69.0
95861,-1.0
95863,247.0
95866,-1.0
95867,55.0
95868,375.0
95869,69.0
95870,-1.0
95871,-1.0
95873,-1.0
95874,-1.0
95875,-1.0
95876,-1.0
95877,-1.0
95878,-1.0
95881,-1.0
95882,-1.0
95883,-1.0
95885,-1.0
95886,-1.0
95887,-1.0
95888,-1.0
95889,96.0
95890,-1.0
95891,41.0
95892,-1.0
95893,-1.0
95896,-1.0
95897,-1.0
95898,147.0
95899,403.0
95900,-1.0
95903,144.0
95904,-1.0
95907,-1.0
95908,-1.0
95909,-1.0
95910,158.0
95911,351.0
95912,102.0
95914,-1.0
95915,380.0
95916,-1.0
95917,-1.0
95918,-1.0
95919,-1.0
95920,66.0
95922,-1.0
95923,-1.0
95924,-1.0
95925,-1.0
95926,-1.0
95927,-1.0
95928,-1.0
95929,-1.0
95932,-1.0
95933,-1.0
95934,-1.0
95935,-1.0
95936,-1.0
95937,-1.0
95939,69.0
95941,-1.0
95943,-1.0
95944,-1.0
95946,-1.0
95947,-1.0
95948,-1.0
95949,-1.0
95950,-1.0
95951,-1.0
95952,-1.0
95953,-1.0
95954,-1.0
95955,-1.0
95956,-1.0
95958,36.0
95959,-1.0
95960,-1.0
95961,-1.0
95965,-1.0
95966,-1.0
95967,55.0
95968,55.0
95971,-1.0
95975,-1.0
95978,239.0
95997,-1.0
96007,-1.0
96011,-1.0
96038,-1.0
96124,-1.0
96140,15.0
96172,-1.0
96191,-1.0
96231,-1.0
96232,-1.0
96233,-1.0
96235,-1.0
96236,-1.0
96238,-1.0
96239,-1.0
96240,-1.0
96247,-1.0
96248,-1.0
96249,356.0
96251,-1.0
96252,-1.0
96253,82.0
96254,-1.0
96255,35.0
96256,-1.0
96257,404.0
96258,388.0
96259,-1.0
96260,-1.0
96261,-1.0
96264,-1.0
96266,-1.0
96267,-1.0
96268,362.0
96269,-1.0
96270,-1.0
96271,-1.0
96272,362.0
96273,-1.0
96278,-1.0
96279,-1.0
96280,-1.0
96281,-1.0
96284,-1.0
96285,-1.0
96286,-1.0
96287,-1.0
96288,-1.0
96289,-1.0
96290,-1.0
96291,-1.0
96292,-1.0
96293,-1.0
96294,-1.0
96295,-1.0
96296,-1.0
96297,-1.0
96298,-1.0
96299,-1.0
96300,-1.0
96301,-1.0
96302,-1.0
96305,-1.0
96306,-1.0
96307,-1.0
96309,-1.0
96312,-1.0
96314,-1.0
96315,-1.0
96316,-1.0
96318,-1.0
96319,-1.0
96327,-1.0
96328,-1.0
96329,-1.0
96330,-1.0
96331,-1.0
96332,-1.0
96333,-1.0
96341,-1.0
96357,-1.0
96358,-1.0
96359,-1.0
96371,-1.0
96372,-1.0
96391,-1.0
96396,-1.0
96421,301.0
96422,301.0
96423,-1.0
96425,-1.0
96426,-1.0
96427,-1.0
96428,-1.0
96448,308.0
96449,-1.0
96453,-1.0
96469,-1.0
96477,-1.0
96478,366.0
96479,55.0
96480,374.0
96481,27.0
96482,-1.0
96483,89.0
96484,55.0
96485,199.0
96518,184.0
96529,-1.0
96538,71.0
96541,-1.0
96542,132.0
96589,-1.0
96607,83.0
96608,-1.0
96609,381.0
96610,-1.0
96611,-1.0
96612,-1.0
96613,234.0
96614,-1.0
96664,-1.0
96665,32.0
96684,-1.0
96687,-1.0
96688,-1.0
96692,-1.0
96693,-1.0
96694,-1.0
96695,-1.0
96696,-1.0
96697,-1.0
96698,-1.0
96700,-1.0
96701,-1.0
96704,-1.0
96705,-1.0
96706,-1.0
96707,-1.0
96710,-1.0
96711,-1.0
96712,-1.0
96736,-1.0
96737,-1.0
96748,69.0
96757,-1.0
96772,-1.0
96773,-1.0
96774,295.0
96775,-1.0
96776,-1.0
96826,-1.0
96849,-1.0
96871,-1.0
96875,-1.0
96879,-1.0
96884,59.0
96885,-1.0
96894,-1.0
96895,-1.0
96909,-1.0
96910,-1.0
96911,-1.0
96914,-1.0
96915,-1.0
96916,-1.0
96917,-1.0
96918,120.0
96921,-1.0
96922,-1.0
96923,-1.0
96929,-1.0
96933,-1.0
96934,-1.0
96952,268.0
96955,-1.0
96956,-1.0
96957,-1.0
96961,-1.0
96962,-1.0
96963,-1.0
96964,-1.0
96965,-1.0
96966,-1.0
96967,-1.0
96968,409.0
96969,278.0
96977,-1.0
96978,398.0
96980,-1.0
96983,-1.0
96985,-1.0
96987,-1.0
96991,-1.0
96992,-1.0
96993,410.0
96994,410.0
96995,410.0
96996,410.0
96997,410.0
96998,-1.0
97000,-1.0
97001,309.0
97002,-1.0
97003,-1.0
97004,-1.0
97005,-1.0
97006,-1.0
97008,-1.0
97009,-1.0
97011,-1.0
97012,-1.0
97022,-1.0
97023,-1.0
97024,-1.0
97025,-1.0
97027,-1.0
97028,-1.0
97029,-1.0
97031,-1.0
97032,-1.0
97033,-1.0
97034,-1.0
97035,-1.0
97036,-1.0
97041,-1.0
97042,-1.0
97052,-1.0
97054,-1.0
97059,-1.0
97060,-1.0
97061,378.0
97063,-1.0
97064,-1.0
97065,-1.0
97070,-1.0
97071,-1.0
97072,-1.0
97095,-1.0
97096,-1.0
97098,-1.0
97099,-1.0
97104,-1.0
97105,-1.0
97176,-1.0
97177,-1.0
97214,96.0
97313,-1.0
97332,197.0
97348,-1.0
97416,-1.0
97417,-1.0
97418,-1.0
97435,-1.0
97436,-1.0
97438,-1.0
97439,-1.0
97440,-1.0
97441,411.0
97442,-1.0
97443,411.0
97444,411.0
97445,-1.0
97446,-1.0
97447,411.0
97448,411.0
97449,-1.0
97450,-1.0
97451,-1.0
97452,-1.0
97453,-1.0
97454,-1.0
97455,-1.0
97456,-1.0
97457,-1.0
97458,-1.0
97459,-1.0
97460,-1.0
97461,108.0
97462,108.0
97464,-1.0
97465,-1.0
97466,-1.0
97467,-1.0
97468,-1.0
97469,-1.0
97470,-1.0
97471,320.0
97472,-1.0
97474,-1.0
97475,123.0
97476,-1.0
97477,-1.0
97481,-1.0
97515,-1.0
97525,-1.0
97579,-1.0
97625,-1.0
97636,-1.0
97637,-1.0
97638,-1.0
97639,-1.0
97640,-1.0
97641,-1.0
97642,-1.0
97660,-1.0
97662,-1.0
97670,-1.0
97671,-1.0
97672,-1.0
97673,-1.0
97674,-1.0
97675,-1.0
97677,-1.0
97678,-1.0
97679,-1.0
97680,-1.0
97681,-1.0
97682,-1.0
97683,-1.0
97684,-1.0
97696,-1.0
97697,-1.0
97698,-1.0
97699,-1.0
97703,-1.0
97706,-1.0
97707,-1.0
97709,-1.0
97711,-1.0
97712,-1.0
97713,-1.0
97714,-1.0
97717,-1.0
97718,-1.0
97722,-1.0
97747,-1.0
97755,-1.0
97756,-1.0
97763,-1.0
97764,-1.0
97765,-1.0
97767,-1.0
97768,-1.0
97769,-1.0
97770,-1.0
97772,-1.0
97773,-1.0
97774,-1.0
97775,-1.0
97776,375.0
97777,-1.0
97779,-1.0
97780,-1.0
97782,-1.0
97783,-1.0
97784,-1.0
97785,-1.0
97787,-1.0
97789,-1.0
97790,-1.0
97794,-1.0
97795,-1.0
97797,123.0
97798,-1.0
97799,-1.0
97800,-1.0
97801,108.0
97802,108.0
97803,108.0
97804,-1.0
97805,109.0
97807,-1.0
97808,-1.0
97809,87.0
97810,130.0
97811,-1.0
97812,-1.0
97813,-1.0
97814,287.0
97815,287.0
97818,373.0
97819,-1.0
97821,-1.0
97822,-1.0
97823,-1.0
97824,-1.0
97825,-1.0
97826,-1.0
97827,-1.0
97828,-1.0
97829,-1.0
97830,-1.0
97831,-1.0
97832,-1.0
97833,40.0
97834,-1.0
97835,-1.0
97836,122.0
97837,40.0
97838,-1.0
97839,-1.0
97840,-1.0
97841,-1.0
97842,-1.0
97844,-1.0
97845,-1.0
97846,48.0
97848,388.0
97849,-1.0
97850,-1.0
97851,-1.0
97854,-1.0
97856,-1.0
97857,-1.0
97858,-1.0
97861,412.0
97862,-1.0
97865,-1.0
97867,-1.0
97868,-1.0
97869,-1.0
97870,-1.0
97871,-1.0
97872,-1.0
97873,-1.0
97874,-1.0
97875,-1.0
97876,-1.0
97877,-1.0
97878,-1.0
97879,-1.0
97880,-1.0
97881,-1.0
97882,-1.0
97883,-1.0
97888,373.0
97889,-1.0
97890,-1.0
97891,-1.0
97892,-1.0
97894,-1.0
97895,-1.0
97896,-1.0
97898,-1.0
97899,-1.0
97900,410.0
97901,410.0
97902,410.0
97903,410.0
97904,-1.0
97905,-1.0
97906,-1.0
97907,-1.0
97908,-1.0
97910,-1.0
97911,-1.0
97912,-1.0
97915,-1.0
97916,-1.0
97917,-1.0
97918,260.0
97919,260.0
97920,-1.0
97921,-1.0
97922,-1.0
97923,-1.0
97924,-1.0
97925,-1.0
97926,-1.0
97927,-1.0
97929,-1.0
97930,171.0
97931,-1.0
97932,294.0
97933,294.0
97934,-1.0
97935,-1.0
97936,-1.0
97938,-1.0
97939,-1.0
97940,-1.0
97941,-1.0
97942,-1.0
97944,-1.0
97946,-1.0
97948,-1.0
97949,222.0
97951,-1.0
97953,-1.0
97954,-1.0
97955,-1.0
97956,-1.0
97957,-1.0
97958,-1.0
97959,-1.0
97960,-1.0
97961,-1.0
97962,-1.0
97963,-1.0
97964,-1.0
97965,-1.0
97966,-1.0
97967,-1.0
97968,-1.0
97969,-1.0
97970,35.0
97971,-1.0
97972,55.0
97974,-1.0
97975,-1.0
97976,-1.0
97977,-1.0
97978,-1.0
97979,-1.0
97980,-1.0
97981,-1.0
97982,325.0
97983,-1.0
97985,-1.0
97986,-1.0
97987,-1.0
97989,-1.0
97990,-1.0
97991,-1.0
97992,-1.0
97993,-1.0
97994,-1.0
97996,-1.0
97997,-1.0
97998,-1.0
97999,-1.0
98000,322.0
98001,-1.0
98002,413.0
98003,-1.0
98007,-1.0
98008,-1.0
98009,-1.0
98010,-1.0
98011,-1.0
98012,-1.0
98013,-1.0
98014,-1.0
98015,-1.0
98016,-1.0
98017,-1.0
98018,-1.0
98020,-1.0
98021,-1.0
98022,-1.0
98025,-1.0
98026,-1.0
98027,-1.0
98028,-1.0
98029,-1.0
98030,-1.0
98031,-1.0
98032,-1.0
98033,-1.0
98034,-1.0
98035,-1.0
98036,-1.0
98037,-1.0
98038,-1.0
98039,-1.0
98040,-1.0
98041,397.0
98042,-1.0
98043,305.0
98044,-1.0
98045,397.0
98046,-1.0
98047,-1.0
98048,397.0
98049,397.0
98050,-1.0
98051,-1.0
98052,-1.0
98053,-1.0
98054,-1.0
98055,133.0
98056,-1.0
98057,-1.0
98058,-1.0
98059,114.0
98060,-1.0
98061,-1.0
98062,-1.0
98063,-1.0
98064,-1.0
98065,-1.0
98066,-1.0
98067,-1.0
98071,-1.0
98072,-1.0
98073,-1.0
98074,-1.0
98075,-1.0
98076,-1.0
98078,-1.0
98079,333.0
98080,212.0
98081,212.0
98082,37.0
98084,205.0
98085,358.0
98086,358.0
98087,358.0
98088,-1.0
98094,-1.0
98095,-1.0
98096,-1.0
98097,-1.0
98098,-1.0
98099,-1.0
98100,297.0
98101,-1.0
98102,55.0
98103,-1.0
98104,-1.0
98107,-1.0
98108,-1.0
98109,-1.0
98110,-1.0
98111,-1.0
98112,-1.0
98113,-1.0
98114,-1.0
98115,250.0
98116,-1.0
98117,-1.0
98118,-1.0
98119,89.0
98120,-1.0
98121,-1.0
98122,-1.0
98123,414.0
98125,-1.0
98126,-1.0
98127,27.0
98128,192.0
98129,-1.0
98130,-1.0
98131,-1.0
98132,-1.0
98133,-1.0
98135,-1.0
98136,-1.0
98137,133.0
98139,-1.0
98140,-1.0
98143,-1.0
98144,283.0
98145,-1.0
98146,-1.0
98147,-1.0
98148,167.0
98149,-1.0
98150,-1.0
98151,288.0
98152,412.0
98153,-1.0
98154,412.0
98155,412.0
98156,-1.0
98157,212.0
98158,212.0
98159,-1.0
98160,-1.0
98161,-1.0
98162,-1.0
98163,-1.0
98164,-1.0
98165,-1.0
98166,363.0
98167,-1.0
98168,-1.0
98169,-1.0
98170,-1.0
98171,-1.0
98172,-1.0
98173,-1.0
98174,-1.0
98175,-1.0
98176,-1.0
98177,88.0
98178,386.0
98179,-1.0
98180,-1.0
98181,-1.0
98182,-1.0
98183,-1.0
98184,-1.0
98185,-1.0
98186,-1.0
98187,-1.0
98188,-1.0
98189,-1.0
98190,-1.0
98191,-1.0
98192,-1.0
98193,350.0
98194,-1.0
98196,-1.0
98198,-1.0
98199,-1.0
98201,-1.0
98202,-1.0
98203,-1.0
98205,-1.0
98206,-1.0
98208,-1.0
98209,-1.0
98211,-1.0
98212,-1.0
98215,-1.0
98216,-1.0
98220,-1.0
98222,-1.0
98223,-1.0
98229,87.0
98230,278.0
98231,87.0
98233,-1.0
98234,-1.0
98235,-1.0
98236,-1.0
98237,-1.0
98239,-1.0
98240,-1.0
98243,-1.0
98244,-1.0
98245,-1.0
98247,297.0
98248,107.0
98249,-1.0
98250,-1.0
98251,-1.0
98254,164.0
98255,-1.0
98256,-1.0
98258,405.0
98262,-1.0
98263,-1.0
98264,-1.0
98265,-1.0
98266,-1.0
98267,-1.0
98268,-1.0
98269,-1.0
98270,-1.0
98271,-1.0
98272,-1.0
98273,-1.0
98274,-1.0
98275,-1.0
98276,-1.0
98277,-1.0
98278,-1.0
98279,4.0
98280,-1.0
98281,-1.0
98282,-1.0
98283,-1.0
98284,-1.0
98285,-1.0
98286,-1.0
98287,-1.0
98288,-1.0
98289,-1.0
98290,-1.0
98291,-1.0
98292,-1.0
98293,-1.0
98294,-1.0
98296,-1.0
98297,-1.0
98299,-1.0
98300,-1.0
98301,-1.0
98302,-1.0
98303,-1.0
98304,-1.0
98305,-1.0
98306,-1.0
98307,-1.0
98308,-1.0
98309,-1.0
98310,304.0
98311,-1.0
98312,-1.0
98313,-1.0
98314,-1.0
98315,-1.0
98316,-1.0
98317,-1.0
98319,-1.0
98320,-1.0
98321,260.0
98322,-1.0
98323,-1.0
98324,-1.0
98325,-1.0
98327,403.0
98328,-1.0
98329,-1.0
98332,-1.0
98333,-1.0
98334,-1.0
98335,-1.0
98336,-1.0
98337,-1.0
98338,-1.0
98339,-1.0
98340,-1.0
98342,-1.0
98343,-1.0
98344,119.0
98351,-1.0
98352,-1.0
98353,-1.0
98354,-1.0
98355,-1.0
98356,-1.0
98357,-1.0
98359,-1.0
98360,-1.0
98361,-1.0
98362,-1.0
98363,174.0
98364,-1.0
98365,-1.0
98366,-1.0
98367,-1.0
98368,-1.0
98369,10.0
98371,-1.0
98372,-1.0
98375,-1.0
98376,-1.0
98377,-1.0
98378,-1.0
98381,-1.0
98382,-1.0
98383,-1.0
98384,-1.0
98385,-1.0
98386,-1.0
98387,-1.0
98388,-1.0
98389,-1.0
98390,-1.0
98391,-1.0
98392,-1.0
98394,110.0
98397,-1.0
98399,325.0
98400,-1.0
98401,-1.0
98404,-1.0
98405,-1.0
98406,-1.0
98411,-1.0
98412,-1.0
98413,-1.0
98414,-1.0
98415,-1.0
98416,-1.0
98417,-1.0
